Date,Open,High,Low,Close,Adj Close,Volume
1979-09-26,4.938272,5.000000,4.901235,4.913580,1.479221,1858800
1979-09-27,4.913580,4.925926,4.876543,4.901235,1.475505,1369200
1979-09-28,4.901235,4.913580,4.839506,4.839506,1.456923,1506600
1979-10-01,4.839506,4.864198,4.765432,4.864198,1.464355,1216800
1979-10-02,4.864198,4.913580,4.802469,4.888889,1.471788,2936000
1979-10-03,4.888889,4.975308,4.864198,4.950617,1.490371,1865600
1979-10-04,4.950617,4.975308,4.913580,4.913580,1.479221,929000
1979-10-05,4.913580,5.000000,4.901235,4.901235,1.475505,1168200
1979-10-08,4.901235,4.913580,4.802469,4.802469,1.445773,1043400
1979-10-09,4.740741,4.740741,4.543210,4.543210,1.367722,4173200
1979-10-10,4.543210,4.740741,4.432099,4.555555,1.371439,3819600
1979-10-11,4.555555,4.580247,4.432099,4.493827,1.352856,3076400
1979-10-12,4.493827,4.567901,4.432099,4.444445,1.337989,2239400
1979-10-15,4.444445,4.469136,4.382716,4.444445,1.337989,1513200
1979-10-16,4.444445,4.493827,4.358025,4.407407,1.326840,1354400
1979-10-17,4.419753,4.493827,4.419753,4.432099,1.334273,1710800
1979-10-18,4.432099,4.432099,4.296296,4.320988,1.300823,2600000
1979-10-19,4.283951,4.283951,4.098765,4.098765,1.233924,1766000
1979-10-22,4.037037,4.037037,3.925926,4.000000,1.204190,4301000
1979-10-23,4.000000,4.049383,3.962963,3.962963,1.193041,2631000
1979-10-24,3.975309,4.098765,3.975309,4.037037,1.215340,1073000
1979-10-25,4.037037,4.111111,4.037037,4.074074,1.226490,1073600
1979-10-26,4.074074,4.098765,4.024692,4.061728,1.222774,1257200
1979-10-29,4.061728,4.135802,4.049383,4.098765,1.233924,904800
1979-10-30,4.111111,4.259259,4.111111,4.246913,1.278524,1118000
1979-10-31,4.246913,4.283951,4.185185,4.222222,1.271091,1271600
1979-11-01,4.222222,4.296296,4.185185,4.271605,1.285956,911600
1979-11-02,4.271605,4.271605,4.234568,4.259259,1.282240,868400
1979-11-05,4.259259,4.419753,4.209877,4.419753,1.330556,1610400
1979-11-06,4.419753,4.456790,4.358025,4.432099,1.334273,1859400
1979-11-07,4.395061,4.395061,4.296296,4.308642,1.297106,2653200
1979-11-08,4.308642,4.345679,4.234568,4.320988,1.300823,2600400
1979-11-09,4.345679,4.432099,4.345679,4.395061,1.323123,1140600
1979-11-12,4.395061,4.481482,4.370370,4.456790,1.341705,1055600
1979-11-13,4.456790,4.469136,4.333333,4.345679,1.308257,1366400
1979-11-14,4.345679,4.469136,4.283951,4.407407,1.326840,1164800
1979-11-15,4.407407,4.419753,4.358025,4.370370,1.315689,951600
1979-11-16,4.320988,4.320988,4.111111,4.135802,1.245073,3256200
1979-11-19,4.135802,4.148148,4.049383,4.086420,1.230206,3374000
1979-11-20,4.086420,4.296296,4.074074,4.296296,1.293390,2549000
1979-11-21,4.296296,4.395061,4.172840,4.395061,1.323123,2400200
1979-11-23,4.395061,4.444445,4.395061,4.419753,1.330556,1031400
1979-11-26,4.444445,4.604939,4.444445,4.604939,1.386305,2112600
1979-11-27,4.604939,4.604939,4.407407,4.419753,1.330556,1802000
1979-11-28,4.419753,4.555555,4.395061,4.493827,1.352856,1778400
1979-11-29,4.456790,4.456790,4.395061,4.407407,1.326840,1288200
1979-11-30,4.407407,4.530864,4.370370,4.469136,1.345422,1036800
1979-12-03,4.469136,4.530864,4.419753,4.518518,1.360289,1517400
1979-12-04,4.555555,4.691358,4.555555,4.654321,1.401174,3356000
1979-12-05,4.654321,4.777778,4.604939,4.765432,1.434623,2774000
1979-12-06,4.765432,4.802469,4.716049,4.765432,1.434623,4214600
1979-12-07,4.790123,4.864198,4.790123,4.839506,1.456923,3837800
1979-12-10,4.839506,4.851852,4.765432,4.802469,1.445773,2087400
1979-12-11,4.802469,4.814815,4.753087,4.765432,1.434623,1674200
1979-12-12,4.765432,4.839506,4.679012,4.728395,1.423472,1382600
1979-12-13,4.728395,4.802469,4.666667,4.802469,1.445773,1705400
1979-12-14,4.802469,4.851852,4.777778,4.827160,1.453205,1766000
1979-12-17,4.827160,4.913580,4.814815,4.827160,1.453205,2197800
1979-12-18,4.827160,4.901235,4.827160,4.864198,1.464355,2136000
1979-12-19,4.864198,4.913580,4.802469,4.888889,1.471788,1664400
1979-12-20,4.888889,4.975308,4.876543,4.925926,1.482937,3102600
1979-12-21,4.925926,4.950617,4.888889,4.901235,1.475505,692400
1979-12-24,4.901235,4.938272,4.888889,4.938272,1.486654,307800
1979-12-26,4.938272,5.024692,4.901235,5.024692,1.512671,1152800
1979-12-27,5.024692,5.061728,4.975308,5.012346,1.508955,930000
1979-12-28,5.012346,5.024692,4.962963,4.975308,1.497804,873200
1979-12-31,4.975308,5.024692,4.962963,5.000000,1.505238,1118000
1980-01-02,5.000000,5.037037,4.876543,4.901235,1.475505,3713600
1980-01-03,4.901235,4.975308,4.753087,4.962963,1.494089,4124600
1980-01-04,5.074074,5.444445,5.074074,5.444445,1.639038,8118000
1980-01-07,5.555555,5.802469,5.555555,5.641975,1.698504,11324000
1980-01-08,5.641975,5.728395,5.481482,5.728395,1.724520,6600000
1980-01-09,5.728395,5.728395,5.580247,5.580247,1.679919,5943800
1980-01-10,5.592593,5.765432,5.592593,5.679012,1.709653,4139000
1980-01-11,5.679012,5.716049,5.580247,5.679012,1.709653,2817200
1980-01-14,5.679012,5.765432,5.666667,5.728395,1.724520,1991000
1980-01-15,5.728395,6.024692,5.716049,5.987654,1.802570,5478200
1980-01-16,5.987654,6.148148,5.962963,5.975308,1.798853,4703600
1980-01-17,5.987654,6.123457,5.987654,6.098765,1.836019,2444600
1980-01-18,6.098765,6.185185,6.049383,6.160494,1.854602,2583800
1980-01-21,6.234568,6.370370,6.234568,6.370370,1.917784,2835200
1980-01-22,6.333333,6.333333,6.148148,6.197531,1.865752,3906000
1980-01-23,6.197531,6.518518,6.197531,6.518518,1.962385,3666800
1980-01-24,6.518518,6.592593,6.395061,6.419753,1.932651,5593400
1980-01-25,6.419753,6.543210,6.345679,6.530864,1.966100,3391400
1980-01-28,6.530864,6.716049,6.518518,6.703704,2.018134,3268200
1980-01-29,6.703704,6.740741,6.530864,6.592593,1.984684,3389600
1980-01-30,6.592593,6.765432,6.592593,6.765432,2.036717,2053200
1980-01-31,6.765432,6.802469,6.469136,6.469136,1.947519,4328000
1980-02-01,6.481482,6.654321,6.481482,6.654321,2.003268,3143000
1980-02-04,6.654321,6.654321,6.382716,6.469136,1.947519,2559800
1980-02-05,6.469136,6.654321,6.432099,6.654321,2.003268,4051800
1980-02-06,6.654321,6.703704,6.518518,6.703704,2.018134,3519800
1980-02-07,6.679012,6.679012,6.567901,6.666667,2.006984,2693600
1980-02-08,6.617284,6.617284,6.506173,6.592593,1.998002,2563400
1980-02-11,6.567901,6.567901,6.209877,6.320988,1.915688,3079800
1980-02-12,6.320988,6.345679,6.222222,6.345679,1.923171,4105200
1980-02-13,6.345679,6.358025,6.197531,6.246913,1.893240,4400000
1980-02-14,6.246913,6.308642,5.950617,5.950617,1.803440,3113000
1980-02-15,5.962963,6.148148,5.962963,6.098765,1.848340,2650400
1980-02-19,6.098765,6.234568,6.061728,6.148148,1.863306,2021400
1980-02-20,6.172840,6.320988,6.172840,6.308642,1.911946,1877600
1980-02-21,6.308642,6.308642,6.086420,6.098765,1.848340,3588200
1980-02-22,6.098765,6.222222,6.074074,6.148148,1.863306,2107800
1980-02-25,6.148148,6.222222,6.074074,6.160494,1.867048,1579400
1980-02-26,6.160494,6.209877,6.111111,6.148148,1.863306,1919600
1980-02-27,6.135802,6.135802,5.864198,5.888889,1.784732,2819000
1980-02-28,5.888889,5.925926,5.777778,5.802469,1.758542,3600200
1980-02-29,5.802469,5.950617,5.790123,5.950617,1.803440,2478800
1980-03-03,5.950617,6.135802,5.950617,6.037037,1.829632,2126600
1980-03-04,6.037037,6.135802,6.000000,6.098765,1.848340,2470400
1980-03-05,6.098765,6.160494,5.888889,5.913580,1.792217,2041400
1980-03-06,5.913580,5.975308,5.790123,5.851852,1.773508,3576000
1980-03-07,5.851852,5.851852,5.641975,5.703704,1.728609,4560200
1980-03-10,5.703704,5.851852,5.592593,5.617284,1.702418,3237600
1980-03-11,5.641975,5.765432,5.641975,5.765432,1.747318,2583800
1980-03-12,5.765432,5.913580,5.740741,5.851852,1.773508,3713600
1980-03-13,5.851852,5.876543,5.753087,5.790123,1.754799,2246400
1980-03-14,5.790123,5.851852,5.740741,5.740741,1.739835,1452600
1980-03-17,5.740741,5.765432,5.456790,5.469136,1.657520,1960200
1980-03-18,5.469136,5.592593,5.419753,5.592593,1.694935,5232800
1980-03-19,5.592593,5.728395,5.567901,5.691358,1.724869,1836200
1980-03-20,5.691358,5.728395,5.580247,5.592593,1.694935,1868600
1980-03-21,5.592593,5.604939,5.543210,5.555555,1.683710,1255400
1980-03-24,5.555555,5.555555,5.185185,5.185185,1.571463,1861400
1980-03-25,5.185185,5.604939,5.111111,5.543210,1.679968,4788800
1980-03-26,5.543210,5.555555,5.037037,5.037037,1.526564,6959600
1980-03-27,5.037037,5.432099,4.666667,5.382716,1.631329,8233400
1980-03-28,5.382716,5.419753,5.160494,5.333333,1.616362,4621400
1980-03-31,5.308642,5.308642,5.172840,5.259259,1.593911,2585600
1980-04-01,5.259259,5.283951,5.209877,5.283951,1.601395,1768400
1980-04-02,5.296296,5.481482,5.296296,5.395061,1.635069,2288600
1980-04-03,5.432099,5.493827,5.432099,5.481482,1.661260,1970000
1980-04-07,5.469136,5.469136,5.308642,5.358025,1.623844,1846800
1980-04-08,5.358025,5.543210,5.345679,5.493827,1.665002,2136000
1980-04-09,5.506173,5.679012,5.506173,5.679012,1.721127,3042000
1980-04-10,5.679012,5.851852,5.617284,5.753087,1.743577,2703800
1980-04-11,5.753087,5.790123,5.716049,5.740741,1.739835,1048800
1980-04-14,5.728395,5.728395,5.604939,5.641975,1.709902,1356600
1980-04-15,5.574074,5.574074,5.388889,5.407407,1.638811,1399800
1980-04-16,5.407407,5.555555,5.148148,5.203704,1.577075,1741400
1980-04-17,5.203704,5.296296,5.148148,5.203704,1.577075,1847000
1980-04-18,5.203704,5.296296,5.018518,5.037037,1.526564,1975400
1980-04-21,5.037037,5.074074,4.888889,4.981482,1.509727,2265200
1980-04-22,5.148148,5.518518,5.148148,5.444445,1.650037,3988200
1980-04-23,5.444445,5.481482,5.314815,5.388889,1.633198,3008000
1980-04-24,5.388889,5.481482,5.388889,5.444445,1.650037,2070000
1980-04-25,5.444445,5.574074,5.388889,5.555555,1.683710,2202200
1980-04-28,5.555555,5.685185,5.555555,5.574074,1.689323,1748600
1980-04-29,5.574074,5.611111,5.537037,5.555555,1.683710,1205400
1980-04-30,5.555555,5.555555,5.314815,5.407407,1.638811,1546200
1980-05-01,5.407407,5.407407,5.092593,5.259259,1.593911,1989800
1980-05-02,5.185185,5.185185,4.888889,5.037037,1.526564,5187000
1980-05-05,5.074074,5.333333,5.074074,5.333333,1.616362,2473400
1980-05-06,5.296296,5.296296,5.055555,5.074074,1.537789,2219600
1980-05-07,5.074074,5.129630,4.907407,4.981482,1.509727,2471600
1980-05-08,4.981482,5.055555,4.833333,4.870370,1.476053,3567800
1980-05-09,4.870370,4.870370,4.740741,4.814815,1.472653,1826400
1980-05-12,4.851852,5.037037,4.851852,5.018518,1.534958,1597400
1980-05-13,5.018518,5.074074,4.944445,5.074074,1.551950,1561800
1980-05-14,5.074074,5.148148,5.037037,5.074074,1.551950,1935800
1980-05-15,5.074074,5.111111,4.981482,5.000000,1.529293,922400
1980-05-16,5.000000,5.037037,4.944445,4.962963,1.517966,1113600
1980-05-19,4.962963,5.000000,4.870370,4.981482,1.523629,877400
1980-05-20,4.981482,4.981482,4.814815,4.833333,1.478317,1666200
1980-05-21,4.833333,4.944445,4.740741,4.944445,1.512301,1606400
1980-05-22,4.944445,5.111111,4.870370,5.037037,1.540621,1425600
1980-05-23,5.037037,5.148148,5.037037,5.074074,1.551950,2811800
1980-05-27,5.074074,5.111111,4.981482,4.981482,1.523629,1308000
1980-05-28,4.981482,5.018518,4.870370,4.981482,1.523629,3380600
1980-05-29,4.981482,4.981482,4.870370,4.888889,1.495310,2076200
1980-05-30,4.888889,5.129630,4.851852,5.092593,1.557613,1305200
1980-06-02,5.092593,5.259259,5.055555,5.148148,1.574606,1516400
1980-06-03,5.148148,5.203704,5.111111,5.148148,1.574606,1521800
1980-06-04,5.148148,5.314815,5.129630,5.277778,1.614254,2299400
1980-06-05,5.277778,5.277778,5.129630,5.166667,1.580270,1304400
1980-06-06,5.166667,5.166667,5.018518,5.055555,1.546285,1574400
1980-06-09,5.055555,5.092593,5.000000,5.074074,1.551950,1601000
1980-06-10,5.074074,5.185185,5.018518,5.185185,1.585934,1562400
1980-06-11,5.185185,5.462963,5.185185,5.462963,1.670894,3580200
1980-06-12,5.462963,5.537037,5.296296,5.370370,1.642575,3483200
1980-06-13,5.370370,5.462963,5.351852,5.462963,1.670894,1349000
1980-06-16,5.462963,5.462963,5.351852,5.444445,1.665230,1077200
1980-06-17,5.444445,5.444445,5.351852,5.370370,1.642575,915600
1980-06-18,5.370370,5.407407,5.277778,5.388889,1.648238,953400
1980-06-19,5.351852,5.351852,5.166667,5.185185,1.585934,1365200
1980-06-20,5.185185,5.259259,5.166667,5.222222,1.597262,1123400
1980-06-23,5.222222,5.314815,5.203704,5.296296,1.619918,1233800
1980-06-24,5.314815,5.462963,5.314815,5.407407,1.653903,2538200
1980-06-25,5.407407,5.518518,5.407407,5.462963,1.670894,3138600
1980-06-26,5.444445,5.444445,5.259259,5.314815,1.625583,1800800
1980-06-27,5.314815,5.351852,5.259259,5.314815,1.625583,796400
1980-06-30,5.277778,5.277778,5.129630,5.185185,1.585934,1034000
1980-07-01,5.185185,5.240741,5.129630,5.240741,1.602926,1137000
1980-07-02,5.240741,5.407407,5.203704,5.314815,1.625583,1185200
1980-07-03,5.314815,5.462963,5.296296,5.444445,1.665230,2643600
1980-07-07,5.444445,5.481482,5.370370,5.481482,1.676558,1929600
1980-07-08,5.481482,5.629630,5.425926,5.629630,1.721871,2710800
1980-07-09,5.629630,5.759259,5.611111,5.666667,1.733199,2424600
1980-07-10,5.648148,5.648148,5.518518,5.574074,1.704879,2306000
1980-07-11,5.574074,5.611111,5.518518,5.574074,1.704879,1510400
1980-07-14,5.574074,5.722222,5.555555,5.722222,1.750191,2250800
1980-07-15,5.722222,5.833333,5.666667,5.685185,1.738864,3203400
1980-07-16,5.703704,5.833333,5.703704,5.777778,1.767184,2867600
1980-07-17,5.777778,5.888889,5.777778,5.851852,1.789840,2943000
1980-07-18,5.851852,5.962963,5.851852,5.888889,1.801166,2835200
1980-07-21,5.888889,6.037037,5.814815,6.037037,1.846480,2342600
1980-07-22,6.037037,6.037037,5.851852,5.888889,1.801166,3325400
1980-07-23,5.888889,5.944445,5.722222,5.777778,1.767184,2561400
1980-07-24,5.777778,5.814815,5.648148,5.759259,1.761518,1845200
1980-07-25,5.740741,5.740741,5.629630,5.685185,1.738864,1801200
1980-07-28,5.685185,5.740741,5.611111,5.722222,1.750191,1802600
1980-07-29,5.722222,5.796296,5.703704,5.777778,1.767184,2031600
1980-07-30,5.777778,5.796296,5.666667,5.685185,1.738864,2157600
1980-07-31,5.685185,5.685185,5.592593,5.666667,1.733199,1509600
1980-08-01,5.666667,5.685185,5.481482,5.611111,1.716208,1487600
1980-08-04,5.611111,5.777778,5.555555,5.740741,1.755855,1406600
1980-08-05,5.685185,5.685185,5.444445,5.481482,1.676558,5536200
1980-08-06,5.481482,5.537037,5.425926,5.537037,1.693551,2305800
1980-08-07,5.537037,5.574074,5.481482,5.518518,1.687888,3842400
1980-08-08,5.518518,5.648148,5.500000,5.574074,1.718720,5580800
1980-08-11,5.574074,5.703704,5.555555,5.685185,1.752980,2454200
1980-08-12,5.685185,5.722222,5.555555,5.574074,1.718720,1963200
1980-08-13,5.574074,5.629630,5.537037,5.537037,1.707300,1654200
1980-08-14,5.537037,5.592593,5.481482,5.555555,1.713009,2590400
1980-08-15,5.555555,5.592593,5.500000,5.500000,1.695880,2690400
1980-08-18,5.500000,5.648148,5.425926,5.592593,1.724429,2502000
1980-08-19,5.592593,5.685185,5.537037,5.574074,1.718720,3396600
1980-08-20,5.611111,5.814815,5.611111,5.814815,1.792950,2322000
1980-08-21,5.814815,5.833333,5.759259,5.796296,1.787241,2041200
1980-08-22,5.796296,5.888889,5.796296,5.796296,1.787241,2057400
1980-08-25,5.796296,5.814815,5.722222,5.777778,1.781530,1071000
1980-08-26,5.777778,5.925926,5.759259,5.833333,1.798660,1912800
1980-08-27,5.833333,5.851852,5.740741,5.759259,1.775820,1467800
1980-08-28,5.740741,5.740741,5.629630,5.648148,1.741560,1488000
1980-08-29,5.648148,5.648148,5.574074,5.629630,1.735849,1233800
1980-09-02,5.629630,5.666667,5.555555,5.666667,1.747270,922400
1980-09-03,5.666667,5.796296,5.388889,5.777778,1.781530,1287000
1980-09-04,5.777778,5.888889,5.703704,5.759259,1.775820,1749600
1980-09-05,5.759259,5.777778,5.648148,5.703704,1.758690,1142000
1980-09-08,5.703704,5.703704,5.555555,5.574074,1.718720,969200
1980-09-09,5.574074,5.777778,5.518518,5.777778,1.781530,1204200
1980-09-10,5.777778,5.814815,5.703704,5.759259,1.775820,1609200
1980-09-11,5.759259,5.833333,5.666667,5.759259,1.775820,855000
1980-09-12,5.759259,5.759259,5.666667,5.703704,1.758690,1623000
1980-09-15,5.703704,5.722222,5.648148,5.722222,1.764400,1174400
1980-09-16,5.722222,5.814815,5.685185,5.722222,1.764400,2135600
1980-09-17,5.722222,6.074074,5.685185,6.074074,1.872890,3393000
1980-09-18,6.074074,6.148148,6.000000,6.037037,1.861470,3977000
1980-09-19,6.037037,6.111111,5.981482,6.000000,1.850051,1903800
1980-09-22,6.000000,6.185185,5.907407,6.166667,1.901441,1980800
1980-09-23,6.166667,6.203704,5.944445,5.981482,1.844341,2108600
1980-09-24,5.981482,6.111111,5.962963,6.037037,1.861470,1197800
1980-09-25,6.037037,6.111111,5.907407,5.944445,1.832920,1057400
1980-09-26,5.888889,5.888889,5.759259,5.777778,1.781530,1321400
1980-09-29,5.777778,5.777778,5.648148,5.703704,1.758690,1374600
1980-09-30,5.703704,5.777778,5.685185,5.703704,1.758690,1702200
1980-10-01,5.703704,5.870370,5.629630,5.870370,1.810080,2491200
1980-10-02,5.870370,5.962963,5.814815,5.888889,1.815789,1445600
1980-10-03,5.907407,6.037037,5.907407,5.962963,1.838630,1890200
1980-10-06,6.000000,6.092593,6.000000,6.074074,1.872890,3765000
1980-10-07,6.074074,6.092593,5.925926,6.000000,1.850051,2152200
1980-10-08,6.000000,6.092593,5.888889,5.962963,1.838630,4215800
1980-10-09,5.962963,6.000000,5.851852,5.870370,1.810080,2211600
1980-10-10,5.870370,5.888889,5.777778,5.833333,1.798660,2208600
1980-10-13,5.833333,5.870370,5.722222,5.870370,1.810080,1677800
1980-10-14,5.870370,5.981482,5.851852,5.888889,1.815789,1532600
1980-10-15,5.888889,6.185185,5.888889,6.037037,1.861470,3718200
1980-10-16,6.037037,6.203704,5.555555,5.555555,1.713009,8037800
1980-10-17,5.555555,5.648148,5.500000,5.555555,1.713009,10424600
1980-10-20,5.555555,5.592593,5.462963,5.518518,1.701591,3967400
1980-10-21,5.481482,5.481482,5.203704,5.259259,1.621649,5386400
1980-10-22,5.259259,5.370370,5.259259,5.277778,1.627359,4315800
1980-10-23,5.277778,5.462963,5.000000,5.111111,1.575971,4364400
1980-10-24,5.111111,5.148148,5.018518,5.129630,1.581680,3995000
1980-10-27,5.129630,5.185185,5.092593,5.166667,1.593100,1981800
1980-10-28,5.166667,5.259259,5.148148,5.222222,1.610228,3581400
1980-10-29,5.222222,5.314815,5.222222,5.222222,1.610228,1762200
1980-10-30,5.222222,5.296296,5.203704,5.222222,1.610228,1211400
1980-10-31,5.222222,5.388889,5.222222,5.333333,1.644490,1657800
1980-11-03,5.407407,5.555555,5.407407,5.537037,1.707300,2226600
1980-11-05,5.648148,5.740741,5.648148,5.740741,1.770110,7363200
1980-11-06,5.722222,5.722222,5.407407,5.481482,1.712262,5962800
1980-11-07,5.481482,5.518518,5.370370,5.407407,1.689123,2767400
1980-11-10,5.407407,5.444445,5.259259,5.333333,1.665985,2019800
1980-11-11,5.370370,5.833333,5.370370,5.481482,1.712262,3206000
1980-11-12,5.555555,5.851852,5.555555,5.851852,1.827956,7435800
1980-11-13,5.851852,5.944445,5.796296,5.925926,1.851095,8782200
1980-11-14,5.925926,5.944445,5.759259,5.814815,1.816387,5284200
1980-11-17,5.814815,5.851852,5.703704,5.851852,1.827956,2281400
1980-11-18,5.851852,5.944445,5.851852,5.925926,1.851095,5599800
1980-11-19,5.925926,6.018518,5.870370,5.907407,1.845309,3613800
1980-11-20,5.907407,5.962963,5.851852,5.962963,1.862663,2316600
1980-11-21,5.944445,5.944445,5.703704,5.759259,1.799032,2132000
1980-11-24,5.759259,5.759259,5.648148,5.759259,1.799032,1696800
1980-11-25,5.759259,5.814815,5.740741,5.740741,1.793248,1818200
1980-11-26,5.740741,5.740741,5.685185,5.703704,1.781678,1629800
1980-11-28,5.703704,5.759259,5.666667,5.666667,1.770109,1020800
1980-12-01,5.666667,5.759259,5.555555,5.574074,1.741185,2125200
1980-12-02,5.574074,5.666667,5.555555,5.666667,1.770109,1274400
1980-12-03,5.666667,5.759259,5.629630,5.703704,1.781678,1112400
1980-12-04,5.740741,5.925926,5.740741,5.851852,1.827956,2690400
1980-12-05,5.833333,5.833333,5.666667,5.666667,1.770109,1430000
1980-12-08,5.666667,5.666667,5.574074,5.629630,1.758540,1496000
1980-12-09,5.629630,5.685185,5.592593,5.611111,1.752754,2145000
1980-12-10,5.611111,5.666667,5.500000,5.500000,1.718046,2056400
1980-12-11,5.481482,5.481482,5.351852,5.462963,1.706478,1828200
1980-12-12,5.462963,5.518518,5.425926,5.481482,1.712262,816600
1980-12-15,5.500000,5.574074,5.500000,5.518518,1.723832,1157400
1980-12-16,5.518518,5.537037,5.444445,5.500000,1.718046,1181000
1980-12-17,5.500000,5.685185,5.500000,5.685185,1.775895,1158200
1980-12-18,5.685185,5.740741,5.648148,5.703704,1.781678,1458200
1980-12-19,5.722222,5.944445,5.722222,5.944445,1.856878,2594600
1980-12-22,5.944445,6.037037,5.851852,6.000000,1.874233,2394800
1980-12-23,6.037037,6.166667,6.037037,6.092593,1.903156,3796400
1980-12-24,6.092593,6.111111,6.000000,6.037037,1.885802,804800
1980-12-26,6.037037,6.259259,6.037037,6.259259,1.955217,2207600
1980-12-29,6.351852,6.444445,6.351852,6.407407,2.001495,4890000
1980-12-30,6.407407,6.500000,6.370370,6.462963,2.018850,2593800
1980-12-31,6.500000,6.555555,6.500000,6.537037,2.041988,1827000
1981-01-02,6.537037,6.555555,6.351852,6.407407,2.001495,1287000
1981-01-05,6.407407,6.500000,6.370370,6.500000,2.030419,2297600
1981-01-06,6.500000,6.537037,6.296296,6.500000,2.030419,2489400
1981-01-07,6.185185,6.185185,6.018518,6.129630,1.914726,6534200
1981-01-08,6.129630,6.185185,5.870370,5.907407,1.845309,3187200
1981-01-09,5.944445,6.074074,5.944445,6.037037,1.885802,2072600
1981-01-12,6.055555,6.166667,6.055555,6.129630,1.914726,1471400
1981-01-13,6.129630,6.166667,6.092593,6.111111,1.908940,2373600
1981-01-14,6.111111,6.148148,6.037037,6.037037,1.885802,1088400
1981-01-15,6.055555,6.296296,6.055555,6.259259,1.955217,986600
1981-01-16,6.259259,6.351852,6.240741,6.351852,1.984141,2092400
1981-01-19,6.351852,6.351852,6.240741,6.296296,1.966787,1177400
1981-01-20,6.296296,6.314815,6.074074,6.092593,1.903156,1511000
1981-01-21,6.092593,6.222222,6.018518,6.129630,1.914726,1254000
1981-01-22,6.129630,6.166667,5.981482,6.018518,1.880017,1695800
1981-01-23,6.018518,6.148148,5.944445,5.981482,1.868450,1415000
1981-01-26,5.981482,5.981482,5.833333,5.981482,1.868450,1484000
1981-01-27,5.981482,6.111111,5.981482,6.055555,1.891586,1138400
1981-01-28,6.055555,6.055555,5.870370,5.888889,1.839523,1296200
1981-01-29,5.888889,5.944445,5.870370,5.925926,1.851095,935400
1981-01-30,5.925926,5.962963,5.870370,5.888889,1.839523,837000
1981-02-02,5.851852,5.851852,5.666667,5.722222,1.787463,1713600
1981-02-03,5.703704,5.703704,5.611111,5.685185,1.775895,2709800
1981-02-04,5.685185,5.703704,5.592593,5.648148,1.764324,2057400
1981-02-05,5.648148,5.814815,5.648148,5.777778,1.804816,945000
1981-02-06,5.740741,5.740741,5.462963,5.481482,1.727766,2564000
1981-02-09,5.481482,5.537037,5.296296,5.314815,1.675233,3622400
1981-02-10,5.333333,5.407407,5.333333,5.407407,1.704419,2840600
1981-02-11,5.407407,5.462963,5.333333,5.333333,1.681071,1840400
1981-02-12,5.333333,5.351852,5.240741,5.259259,1.657722,1905200
1981-02-13,5.259259,5.259259,5.129630,5.166667,1.628537,2601800
1981-02-17,5.166667,5.240741,5.129630,5.240741,1.651886,2038400
1981-02-18,5.240741,5.277778,5.222222,5.259259,1.657722,1535400
1981-02-19,5.259259,5.296296,5.111111,5.166667,1.628537,2448000
1981-02-20,5.129630,5.129630,5.037037,5.092593,1.605188,2284200
1981-02-23,5.092593,5.111111,5.055555,5.074074,1.599352,1075800
1981-02-24,5.074074,5.129630,5.055555,5.074074,1.599352,1893800
1981-02-25,5.074074,5.129630,5.037037,5.129630,1.616864,1290600
1981-02-26,5.129630,5.277778,5.092593,5.277778,1.663559,2458800
1981-02-27,5.277778,5.277778,5.148148,5.185185,1.634375,2017200
1981-03-02,5.185185,5.222222,5.148148,5.185185,1.634375,1125800
1981-03-03,5.185185,5.222222,5.148148,5.185185,1.634375,1604000
1981-03-04,5.185185,5.222222,5.111111,5.129630,1.616864,1709400
1981-03-05,5.129630,5.166667,5.111111,5.148148,1.622699,1482600
1981-03-06,5.148148,5.166667,5.111111,5.148148,1.622699,1078400
1981-03-09,5.148148,5.351852,5.148148,5.333333,1.681071,2155800
1981-03-10,5.333333,5.388889,5.185185,5.222222,1.646048,2825400
1981-03-11,5.166667,5.166667,5.092593,5.111111,1.611026,2913600
1981-03-12,5.111111,5.222222,5.055555,5.203704,1.640211,1677000
1981-03-13,5.185185,5.185185,5.037037,5.037037,1.587677,2992800
1981-03-16,5.037037,5.259259,5.000000,5.222222,1.646048,2731400
1981-03-17,5.222222,5.296296,5.166667,5.222222,1.646048,2354400
1981-03-18,5.222222,5.222222,5.111111,5.148148,1.622699,1512200
1981-03-19,5.148148,5.166667,5.074074,5.111111,1.611026,1115400
1981-03-20,5.111111,5.166667,5.055555,5.148148,1.622699,1598400
1981-03-23,5.148148,5.296296,5.129630,5.296296,1.669398,1944200
1981-03-24,5.296296,5.351852,5.111111,5.148148,1.622699,1596800
1981-03-25,5.148148,5.240741,5.055555,5.240741,1.651886,2682800
1981-03-26,5.240741,5.277778,5.148148,5.148148,1.622699,2338400
1981-03-27,5.148148,5.166667,5.055555,5.129630,1.616864,1342200
1981-03-30,5.129630,5.240741,5.111111,5.203704,1.640211,792800
1981-03-31,5.203704,5.277778,5.185185,5.203704,1.640211,2031600
1981-04-01,5.203704,5.240741,5.166667,5.203704,1.640211,1899200
1981-04-02,5.203704,5.240741,5.111111,5.166667,1.628537,1161000
1981-04-03,5.166667,5.203704,5.129630,5.129630,1.616864,960200
1981-04-06,5.129630,5.129630,5.055555,5.074074,1.599352,1675200
1981-04-07,5.074074,5.111111,5.000000,5.018518,1.581841,2066600
1981-04-08,5.018518,5.074074,5.000000,5.018518,1.581841,1382400
